source_vertex_id,target_vertex_id,distance
951,4345,1.059836
952,4478,1.274991
953,4346,1.162028
954,4349,1.421590
955,4351,1.058046
956,4482,1.163485
957,4483,1.390132
958,4484,1.137631
959,4485,1.161245
960,4487,1.546776
961,4486,1.576633
962,4489,1.510065
963,4490,1.562649
964,4491,1.532269
965,4492,1.373785
966,4493,1.294378
967,4494,1.329924
968,4495,1.455922
969,4496,1.497853
970,5081,6.442538
971,4972,6.487043
972,5082,6.528257
973,5084,6.461638
974,5190,6.812006
975,5087,6.844104
976,5087,6.825232
977,5086,6.696757
978,5193,7.272137
979,5195,7.252403
980,5194,7.158129
981,5194,6.986108
982,5196,7.495855
983,5197,7.411238
984,5197,7.110466
985,5198,6.895013
986,5299,6.456686
987,5299,7.114341
988,5301,6.696676
989,5100,6.754743
990,4992,6.789971
991,4887,6.840985
992,4887,5.951153
993,4886,6.115881
994,4886,5.826641
995,4768,5.385043
996,4768,5.499682
997,4769,4.822110
998,4769,4.710190
999,4770,3.988547
1000,4770,3.728082
1001,4771,2.962601
1002,4652,2.362222
1003,4653,1.635953
1004,4531,0.885430
1005,4532,0.504282
1006,4533,0.722028
1007,4398,1.075960
1008,4535,1.128043
1009,4540,0.875611
1010,4537,1.098923
1011,4538,0.938653
1012,4539,1.001729
1013,4539,0.894899
1014,4541,0.914381
1015,4542,0.845443
1016,4666,0.799302
1017,4544,0.786066
1018,4545,0.844598
1019,4546,0.785929
1020,4547,0.770838
1021,4548,0.823647
1022,4549,0.808469
1023,4550,0.807797
1024,4550,0.701609
1025,4552,0.827749
1026,4553,0.859438
1027,4554,0.908965
1028,4555,0.898403
1029,4556,0.940693
1030,4557,0.942941
1031,4558,0.963372
1032,4559,0.899324
1033,4560,0.861239
1034,4561,0.940958
1035,4562,0.976730
1036,4563,0.984772
1037,4564,0.753052
1038,4565,0.769976
1039,4566,0.813491
1040,4567,0.812161
1041,4568,0.782422
1042,4569,0.796758
1043,4570,0.883983
1044,4571,0.862991
1045,4572,0.832688
1046,4573,0.911357
1047,4574,0.868319
1048,4575,0.953969
1049,4576,1.029668
1050,4447,0.912189
1051,4577,1.063758
1052,4449,1.113819
1053,4580,1.181498
1054,4493,1.097118
1055,4582,1.295076
1056,4658,1.281829
1057,4450,1.293095
1058,4451,1.211203
1059,4452,1.497350
1060,4453,1.473378
1061,4454,1.349832
1062,4455,1.086435
1063,4457,0.959888
1064,4454,1.100701
1065,4458,1.064503
1066,4459,1.080779
1067,4461,0.987572
1068,4460,1.246398
1069,4463,1.065486
1070,4465,1.330731
1071,4467,1.013881
1072,4468,1.034691
1073,4479,1.546612
1074,4471,1.212390
1075,4472,1.668857
1076,4470,1.137893
1077,4475,1.547049
1078,4477,1.042189
1079,4476,1.499039
1080,4600,1.619069
1081,4608,1.540480
1082,4609,1.581816
1083,4610,1.385324
1084,4611,1.433093
1085,4612,1.351531
1086,4613,1.516856
1087,5186,6.669295
1088,5083,6.701007
1089,5078,6.485673
1090,5082,6.775240
1091,5189,6.847759
1092,5191,7.165003
1093,5190,7.081492
1094,5192,7.231904
1095,5293,7.692654
1096,5195,7.700866
1097,5195,7.700509
1098,5295,7.716705
1099,5295,8.073483
1100,5295,8.179040
1101,5196,8.093201
1102,5298,8.026968
1103,5298,7.826049
1104,5299,7.480590
1105,5398,8.062665
1106,5301,7.733844
1107,5202,7.269403
1108,5203,7.743417
1109,5203,7.247036
1110,5101,7.470191
1111,5203,8.213629
1112,5101,7.665471
1113,4993,7.576470
1114,4888,6.920260
1115,4888,6.571528
1116,4888,7.136329
1117,4768,6.238707
1118,4889,6.628317
1119,4889,5.890267
1120,4890,5.738713
1121,4890,4.906055
1122,4891,4.694530
1123,4891,3.986658
1124,4892,2.905317
1125,4772,2.276609
1126,4773,1.816204
1127,4654,0.561413
1128,4655,0.857464
1129,4656,0.734793
1130,4657,1.139069
1131,4658,1.510584
1132,4659,1.076232
1133,4660,1.137869
1134,4660,0.794946
1135,4662,0.990200
1136,4663,1.058194
1137,4664,0.973331
1138,4665,0.906730
1139,4666,0.907431
1140,4667,0.968866
1141,4668,0.855632
1142,4669,0.847961
1143,4670,0.909892
1144,4671,0.869375
1145,4672,0.848741
1146,4673,0.887313
1147,4674,0.879526
1148,4675,0.918115
1149,4676,0.952741
1150,4677,0.994103
1151,4678,0.982179
1152,4679,1.027032
1153,4680,0.995873
1154,4681,1.030824
1155,4682,1.032665
1156,4683,0.950863
1157,4684,0.962134
1158,4685,0.997981
1159,4686,1.028016
1160,4687,1.085887
1161,4688,0.827454
1162,4689,0.849271
1163,4690,0.890234
1164,4691,0.893252
1165,4692,0.867282
1166,4693,0.889027
1167,4694,0.924988
1168,4695,1.000558
1169,4696,0.959345
1170,4697,0.946306
1171,4698,0.943477
1172,4699,1.036494
1173,4700,1.007711
1174,4804,1.072433
1175,4702,1.102688
1176,4580,0.929188
1177,4579,1.233049
1178,4582,0.947817
1179,4612,1.222721
1180,4707,1.363695
1181,4584,1.173436
1182,4585,0.826537
1183,4586,1.324660
1184,4587,1.451051
1185,4588,0.473232
1186,4455,0.565550
1187,4589,1.018661
1188,4591,0.761519
1189,4590,0.993506
1190,4592,0.996944
1191,4593,1.258198
1192,4595,1.110891
1193,4594,0.985573
1194,4596,1.036520
1195,4597,0.867932
1196,4599,0.983109
1197,4598,0.976345
1198,4598,0.982941
1199,4599,1.121785
1200,4727,1.625186
1201,4728,1.626524
1202,4729,1.655619
1203,4730,1.603600
1204,4731,1.634819
1205,4604,1.065413
1206,4733,1.438632
1207,4734,1.479580
1208,4735,1.417411
1209,4736,1.532517
1210,4737,1.571066
1211,5186,6.662597
1212,5187,6.900039
1213,5188,6.810808
1214,5187,6.990632
1215,5189,7.020624
1216,5290,7.350126
1217,5191,7.504909
1218,5291,7.596620
1219,5294,8.042101
1220,5293,8.020079
1221,5297,8.511314
1222,5294,8.462659
1223,5296,8.646548
1224,5296,8.598637
1225,5298,8.495712
1226,5298,8.412672
1227,5397,8.822836
1228,5398,8.756098
1229,5398,8.585843
1230,5301,8.397864
1231,5302,8.526499
1232,5302,8.914045
1233,5204,8.738600
1234,5101,8.343791
1235,5102,8.409197
1236,5102,8.028603
1237,4994,7.444325
1238,4889,6.850774
1239,4995,6.803758
1240,4995,6.005264
1241,4996,5.916518
1242,4996,4.995465
1243,4997,3.771519
1244,4998,3.060354
1245,4893,2.260607
1246,4894,1.704007
1247,4774,0.838494
1248,4775,0.626311
1249,4776,0.841688
1250,4657,1.151739
1251,4778,1.126541
1252,4900,1.184814
1253,4783,0.877222
1254,4781,1.104265
1255,4782,1.030865
1256,4782,0.791901
1257,4788,0.860529
1258,4785,1.030115
1259,4786,0.919871
1260,4787,0.968131
1261,4788,0.971755
1262,4789,0.943145
1263,4790,0.930297
1264,4791,0.914912
1265,4792,0.961761
1266,4793,0.960888
1267,4794,0.935798
1268,4795,0.997001
1269,4796,1.034384
1270,4797,1.060061
1271,4798,1.031969
1272,4799,1.079798
1273,4800,1.083835
1274,4801,1.117011
1275,4701,1.086777
1276,4803,1.028503
1277,4804,1.070705
1278,4805,1.165873
1279,4806,0.907779
1280,4807,0.932801
1281,4808,0.948604
1282,4809,0.962935
1283,4810,0.968043
1284,4811,0.954003
1285,4812,0.978893
1286,4813,1.024219
1287,4814,1.011184
1288,4815,1.010886
1289,4816,1.090180
1290,4817,1.049767
1291,4702,0.814585
1292,4818,0.907758
1293,4703,0.936953
1294,4820,0.798550
1295,4822,1.136033
1296,4823,1.172983
1297,4704,0.756724
1298,4824,1.178619
1299,4707,0.355437
1300,4826,1.187132
1301,4735,1.228006
1302,4828,1.280225
1303,4830,1.405122
1304,4708,1.186633
1305,4709,1.250596
1306,4710,1.554904
1307,4711,1.321271
1308,4713,0.559287
1309,4714,1.158177
1310,4715,0.963253
1311,4716,0.955175
1312,4717,0.991254
1313,4718,1.102360
1314,4719,0.983170
1315,4720,1.044745
1316,4720,1.186672
1317,4843,1.047327
1318,4725,0.965978
1319,4724,0.728981
1320,4726,0.556019
1321,4848,1.594666
1322,4731,1.211640
1323,4848,1.490223
1324,4851,1.582341
1325,4852,1.546735
1326,4732,0.458799
1327,4854,1.488799
1328,4855,1.463792
1329,4855,0.738667
1330,5183,6.579062
1331,5285,6.791704
1332,5286,6.798653
1333,5288,7.028339
1334,5288,7.105704
1335,5287,7.139172
1336,5289,7.230452
1337,5389,7.471130
1338,5292,7.620217
1339,5291,7.815178
1340,5291,7.888192
1341,5392,8.157537
1342,5392,8.335325
1343,5393,8.670180
1344,5393,8.774279
1345,5297,8.870464
1346,5395,8.977368
1347,5395,9.015694
1348,5397,9.250739
1349,5397,9.245279
1350,5399,9.182013
1351,5399,9.269354
1352,5302,9.072072
1353,5204,9.032541
1354,5204,8.774192
1355,5102,8.358761
1356,5103,7.779783
1357,5205,8.301830
1358,5103,7.583761
1359,5104,6.749006
1360,5206,7.478398
1361,5104,6.709302
1362,5105,5.716176
1363,5106,4.897545
1364,5106,3.946248
1365,5107,3.049814
1366,4999,2.200747
