source_vertex_id,target_vertex_id,distance
1143,4670,0.114207
1144,4671,0.223495
1145,4672,0.364333
1146,4673,0.258725
1147,4674,0.405834
1148,4675,0.442660
1149,4676,0.476753
1150,4677,0.488799
1151,4678,0.605093
1152,4679,0.490691
1153,4680,0.646556
1154,4681,0.644929
1155,4682,0.777650
1156,4683,1.146820
1157,4685,0.168772
1158,4685,1.044183
1159,4686,0.895702
1160,4687,0.626480
1161,4806,0.541489
1162,4807,0.815803
1163,4809,0.118182
1164,4810,0.345821
1165,4811,1.180080
1166,4693,1.370758
1167,4694,1.163150
1168,4695,1.029409
1169,4695,0.872546
1170,4813,0.890133
1171,4814,0.424665
1172,4819,1.669706
1173,4931,0.931125
1174,4701,0.763240
1175,4934,1.747884
1176,5044,1.883061
1177,5048,1.856158
1178,4942,1.765445
1179,4941,2.184743
1180,5050,1.632221
1181,4831,1.785481
1182,4832,1.598244
1183,4833,2.289107
1184,4834,1.909949
1185,4837,2.069976
1186,4835,1.479584
1187,4951,1.225351
1188,4955,2.080695
1189,4954,2.424551
1190,4956,2.774123
1191,4956,3.178314
1192,4958,2.968790
1193,5067,2.710519
1194,5068,2.430668
1195,5071,1.652639
1196,5070,2.122882
1197,5072,1.800402
1198,4963,1.762961
1199,5069,2.167513
1200,5162,6.963294
1201,5075,4.741663
1202,5162,8.631489
1203,5054,9.090167
1204,5075,2.312740
1205,5071,1.621850
1206,4946,4.160428
1207,4946,5.883305
1208,4946,2.347232
1209,5054,5.516302
1210,5054,7.321078
1211,4738,0.073226
1212,4739,0.071041
1213,4740,0.072281
1214,4741,0.069627
1215,4742,0.067846
1216,4744,0.065238
1217,4743,0.062669
1218,4745,0.059254
1219,4746,0.050484
1220,4747,0.054307
1221,4749,0.039354
1222,4748,0.044513
1223,4750,0.032000
1224,4751,0.024538
1225,4752,0.017917
1226,4753,0.010785
1227,4755,0.012969
1228,4754,0.006078
1229,4756,0.017967
1230,4757,0.030144
1231,4759,0.048676
1232,4758,0.034201
1233,4761,0.079307
1234,4760,0.106611
1235,4762,0.134807
1236,4763,0.187808
1237,4764,0.253362
1238,4765,0.316006
1239,4766,0.296348
1240,4767,0.363265
1241,4768,0.332157
1242,4769,0.404674
1243,4770,0.492831
1244,4771,0.562828
1245,4772,0.661302
1246,4773,0.755396
1247,4774,1.069632
1248,4775,1.320214
1249,4895,1.241131
1250,4897,1.358552
1251,4778,0.059510
1252,4779,0.076589
1253,4780,0.025372
1254,4781,0.046468
1255,4782,0.010570
1256,4783,0.015199
1257,4784,0.056552
1258,4785,0.022744
1259,4786,0.143411
1260,4787,0.098851
1261,4788,0.073299
1262,4789,0.186860
1263,4790,0.165433
1264,4791,0.295631
1265,4792,0.220112
1266,4793,0.344959
1267,4794,0.319969
1268,4795,0.373940
1269,4796,0.399676
1270,4797,0.413297
1271,4798,0.540596
1272,4799,0.440256
1273,4800,0.525657
1274,4801,0.529760
1275,4802,0.645502
1276,4803,1.008807
1277,4804,0.895761
1278,4805,0.519431
1279,4921,0.781309
1280,4922,1.042047
