source_vertex_id,target_vertex_id,distance
768,4295,0.000000
769,4296,0.000000
770,4297,0.000000
771,4298,0.000000
772,4299,0.000000
773,4300,0.000002
774,4301,0.000000
775,4302,0.000000
776,4303,0.000000
777,4304,0.000000
778,4305,0.000001
779,4306,0.000000
780,4307,0.000000
781,4308,0.000000
782,4309,0.000000
783,4310,0.000000
784,4311,0.000000
785,4312,0.000000
786,4313,0.000000
787,4314,0.000000
788,4315,0.000000
789,4316,0.000001
790,4317,0.000001
791,4318,0.000001
792,4319,0.000000
793,4320,0.000001
794,4321,0.000000
795,4322,0.000000
796,4323,0.000000
797,4324,0.000001
798,4325,0.000001
799,4326,0.000001
800,4327,0.000000
801,4328,0.000000
802,4329,0.000001
803,4330,0.000001
804,4331,0.000001
805,4332,0.000000
806,4333,0.000000
807,4334,0.000000
808,4335,0.000001
809,4336,0.000001
810,4337,0.000000
811,4338,0.000001
812,4339,0.000000
813,4340,0.000001
814,4342,0.000001
815,4341,0.000001
816,4344,0.000001
817,4343,0.000001
818,4345,0.000001
819,4346,0.000001
820,4347,0.000001
821,4348,0.000001
822,4349,0.000001
823,4350,0.000000
824,4351,0.000000
825,4352,0.000000
826,4353,0.000000
827,4354,0.000000
828,4355,0.000000
829,4356,0.000000
830,4357,0.000000
831,4358,0.000001
832,4359,0.000001
833,4360,0.000001
834,4361,0.000001
835,4362,0.000000
836,4363,0.000000
837,4364,0.000001
838,4365,0.000000
839,4366,0.000000
840,4369,0.000001
841,4368,0.000000
842,4367,0.000000
843,4370,0.000001
844,4371,0.000001
845,4373,0.000001
846,4372,0.000001
847,4374,0.000001
848,4375,0.000000
849,4377,0.000001
850,4376,0.000000
851,4378,0.000001
852,4379,0.000000
853,4380,0.000000
854,4381,0.000000
855,4382,0.000000
856,4383,0.000000
857,4384,0.000000
858,4385,0.000000
859,4386,0.000001
860,4387,0.000000
861,4388,0.000000
862,4389,0.000001
863,4390,0.000000
864,4391,0.000000
865,4392,0.000001
866,4393,0.000000
867,4394,0.000001
868,4395,0.000001
869,4396,0.000000
870,4397,0.000001
871,4398,0.000001
872,4399,0.000001
873,4400,0.000001
874,4401,0.000001
875,4402,0.000001
876,4403,0.000000
877,4404,0.000000
878,4405,0.000001
879,4406,0.000001
880,4407,0.000001
881,4408,0.000000
882,4409,0.000000
883,4410,0.000000
884,4411,0.000000
885,4412,0.000000
886,4413,0.000000
887,4414,0.000000
888,4415,0.000000
889,4416,0.000000
890,4417,0.000000
891,4418,0.000000
892,4419,0.000000
893,4420,0.000000
894,4421,0.000000
895,4422,0.000000
896,4423,0.000000
897,4424,0.000000
898,4425,0.000000
899,4426,0.000000
900,4427,0.000000
901,4428,0.000000
902,4429,0.000000
903,4430,0.000000
904,4431,0.000000
905,4432,0.000000
906,4433,0.000000
907,4434,0.000000
908,4435,0.000000
909,4436,0.000000
910,4437,0.000000
911,4438,0.000000
912,4439,0.000000
913,4440,0.000000
914,4441,0.000000
915,4442,0.000000
916,4443,0.000000
917,4444,0.000000
918,4445,0.000000
919,4446,0.000000
920,4447,0.000000
921,4448,0.000001
922,4449,0.000000
923,4450,0.000001
924,4451,0.000000
925,4452,0.000001
926,4453,0.000001
927,4454,0.000000
928,4455,0.000000
929,4456,0.000000
930,4457,0.000000
931,4458,0.000001
932,4459,0.000001
933,4460,0.000001
934,4461,0.000001
935,4462,0.000001
936,4463,0.000000
937,4464,0.000000
938,4465,0.000001
939,4466,0.000000
940,4467,0.000000
941,4468,0.000000
942,4469,0.000001
943,4471,0.000001
944,4470,0.000000
945,4472,0.000001
946,4473,0.000001
947,4474,0.000000
948,4475,0.000001
949,4476,0.000000
950,4477,0.000001
951,4478,0.000000
952,4479,0.000001
953,4480,0.000001
954,4481,0.000000
955,4482,0.000000
956,4483,0.000001
957,4484,0.000001
958,4485,0.000000
959,4486,0.000001
960,4487,0.000000
961,4488,0.000001
962,4489,0.000001
963,4490,0.000001
964,4491,0.000000
965,4492,0.000001
966,4493,0.000000
967,4494,0.000000
968,4495,0.000001
969,4496,0.000001
970,4498,0.000000
971,4497,0.000001
972,4499,0.000001
973,4500,0.000000
974,4502,0.000000
975,4501,0.000000
976,4503,0.000001
977,4504,0.000001
978,4506,0.000000
979,4505,0.000001
980,4507,0.000001
981,4508,0.000000
982,4509,0.000000
983,4510,0.000000
984,4511,0.000001
985,4512,0.000000
986,4513,0.000000
987,4514,0.000000
988,4515,0.000000
989,4516,0.000000
990,4517,0.000000
991,4518,0.000000
992,4519,0.000000
993,4520,0.000000
994,4521,0.000000
995,4522,0.000001
996,4523,0.000001
997,4524,0.000000
998,4525,0.000001
999,4526,0.000000
1000,4527,0.000000
1001,4528,0.000001
1002,4529,0.000001
1003,4530,0.000000
1004,4531,0.000000
1005,4532,0.000000
1006,4533,0.000001
1007,4534,0.000001
1008,4535,0.000000
1009,4536,0.000000
1010,4537,0.000001
1011,4538,0.000000
1012,4539,0.000002
1013,4540,0.000000
1014,4541,0.000000
1015,4542,0.000000
1016,4543,0.000000
1017,4544,0.000000
1018,4545,0.000000
1019,4546,0.000000
1020,4547,0.000000
1021,4548,0.000000
1022,4549,0.000000
1023,4550,0.000000
1024,4551,0.000000
1025,4552,0.000000
1026,4553,0.000000
1027,4554,0.000000
1028,4555,0.000000
1029,4556,0.000000
1030,4557,0.000000
1031,4558,0.000000
1032,4559,0.000000
1033,4560,0.000000
1034,4561,0.000000
1035,4562,0.000000
1036,4563,0.000000
1037,4564,0.000000
1038,4565,0.000000
1039,4566,0.000000
1040,4567,0.000000
1041,4568,0.000000
1042,4569,0.000000
1043,4570,0.000000
1044,4571,0.000000
1045,4572,0.000000
1046,4573,0.000000
1047,4574,0.000000
1048,4575,0.000000
1049,4576,0.000000
1050,4577,0.000000
1051,4578,0.000000
1052,4579,0.000000
1053,4580,0.000000
1054,4581,0.000001
1055,4582,0.000000
1056,4583,0.000000
1057,4584,0.000000
1058,4585,0.000000
1059,4586,0.000001
1060,4587,0.000001
1061,4588,0.000001
1062,4589,0.000000
1063,4590,0.000000
1064,4591,0.000000
1065,4592,0.000001
1066,4593,0.000000
1067,4594,0.000001
1068,4595,0.000001
1069,4596,0.000000
1070,4597,0.000000
1071,4598,0.000001
1072,4599,0.000001
1073,4600,0.000001
1074,4601,0.000001
1075,4602,0.000001
1076,4603,0.000000
1077,4604,0.000001
1078,4605,0.000001
1079,4606,0.000000
1080,4607,0.000000
1081,4608,0.000001
1082,4609,0.000001
1083,4610,0.000001
1084,4611,0.000001
1085,4612,0.000001
1086,4613,0.000000
1087,4615,0.000000
1088,4614,0.000000
1089,4616,0.000000
1090,4617,0.000000
1091,4618,0.000001
1092,4619,0.000001
1093,4620,0.000000
1094,4621,0.000000
1095,4623,0.000001
1096,4622,0.000001
1097,4624,0.000001
1098,4625,0.000001
1099,4627,0.000000
1100,4626,0.000000
1101,4628,0.000001
1102,4629,0.000000
1103,4630,0.000000
